municipality,party,votes,population,percentage_dutch
Venlo,Samen voor Nederland,0.03255561584373304,101988,70.5
Venray,PVV,27.905727007523417,43713,78.9
Venray,VVD,16.278980500537386,43713,78.9
Venray,NSC,14.163979732842009,43713,78.9
Venray,PvdA/GL,11.5806847842776,43713,78.9
Venray,BBB,8.375556579149393,43713,78.9
Venray,D66,5.623368647320743,43713,78.9
Venray,SP,4.153231997543375,43713,78.9
Venray,CDA,3.8845386150775374,43713,78.9
Venray,FvD,1.777214801166897,43713,78.9
Venray,DENK,1.4010440657147245,43713,78.9
Venray,PvdD,1.2628588975894366,43713,78.9
Venray,Volt,1.0018424689083372,43713,78.9
Venray,BVNL,0.7331490864424997,43713,78.9
Venray,JA21,0.5450637187164133,43713,78.9
Venray,50PLUS,0.5028404729003532,43713,78.9
Venray,ChristenUnie,0.284047290035314,43713,78.9
Venray,BIJ1,0.1381851681252879,43713,78.9
Venray,Splinter,0.0921234454168586,43713,78.9
Venray,Piratenpartij - De Groenen,0.06525410717027483,43713,78.9
Venray,SGP,0.05757715338553661,43713,78.9
Venray,PartijvdSport,0.04606172270842929,43713,78.9
Venray,LEF - Voor de Nieuwe Generatie,0.04222324581606019,43713,78.9
Venray,LP (Libertaire Partij),0.03454629203132197,43713,78.9
Venray,Nederland met een PLAN,0.02686933824658375,43713,78.9
Venray,Samen voor Nederland,0.02303086135421464,43713,78.9
Vijfheerenlanden,PVV,25.24573341974509,57829,82.5
Vijfheerenlanden,VVD,15.00594080794988,57829,82.5
Vijfheerenlanden,NSC,11.676387988766471,57829,82.5
Vijfheerenlanden,PvdA/GL,9.58900410455822,57829,82.5
Vijfheerenlanden,SGP,7.577230503348456,57829,82.5
Vijfheerenlanden,CDA,4.911968027651761,57829,82.5
Vijfheerenlanden,BBB,4.822855908403543,57829,82.5
Vijfheerenlanden,ChristenUnie,4.533916612659321,57829,82.5
Vijfheerenlanden,D66,4.336789803413264,57829,82.5
Vijfheerenlanden,DENK,3.2728451069345432,57829,82.5
Vijfheerenlanden,SP,2.235904082955282,57829,82.5
Vijfheerenlanden,FvD,2.09548498595809,57829,82.5
Vijfheerenlanden,PvdD,1.417692806221646,57829,82.5
Vijfheerenlanden,Volt,1.058543961978829,57829,82.5
Vijfheerenlanden,JA21,0.6831929142363361,57829,82.5
Vijfheerenlanden,50PLUS,0.47526463599049473,57829,82.5
Vijfheerenlanden,BVNL,0.4590624324908188,57829,82.5
Vijfheerenlanden,BIJ1,0.1890257074962195,57829,82.5
Vijfheerenlanden,Splinter,0.11341542449773168,57829,82.5
Vijfheerenlanden,Nederland met een PLAN,0.06750918124864981,57829,82.5
Vijfheerenlanden,Piratenpartij - De Groenen,0.05400734499891985,57829,82.5
Vijfheerenlanden,LEF - Voor de Nieuwe Generatie,0.04860661049902787,57829,82.5
Vijfheerenlanden,PartijvdSport,0.04320587599913588,57829,82.5
Vijfheerenlanden,Samen voor Nederland,0.0378051414992439,57829,82.5
Vijfheerenlanden,LP (Libertaire Partij),0.03510477424929791,57829,82.5
Vijfheerenlanden,Politieke Partij voor Basisinkomen,0.01350183624972996,57829,82.5
Vlaardingen,PVV,29.86655480691083,73924,66.9
Vlaardingen,VVD,13.777101958419632,73924,66.9
Vlaardingen,PvdA/GL,12.77036415593949,73924,66.9
Vlaardingen,NSC,11.84227774427811,73924,66.9
Vlaardingen,DENK,6.630312246021551,73924,66.9
Vlaardingen,D66,4.868521091681305,73924,66.9
Vlaardingen,SP,3.9876255145111816,73924,66.9
Vlaardingen,CDA,3.1014865112864745,73924,66.9
Vlaardingen,FvD,2.4775188107909707,73924,66.9
Vlaardingen,BBB,1.9505544923052724,73924,66.9
Vlaardingen,ChristenUnie,1.8771465275410952,73924,66.9
Vlaardingen,PvdD,1.827333980022547,73924,66.9
Vlaardingen,SGP,1.3187216527278924,73924,66.9
Vlaardingen,Volt,1.0906326193534857,73924,66.9
Vlaardingen,JA21,0.7838921951603177,73924,66.9
Vlaardingen,50PLUS,0.6239677004955038,73924,66.9
Vlaardingen,BIJ1,0.42996093647589334,73924,66.9
Vlaardingen,BVNL,0.37752667593005274,73924,66.9
Vlaardingen,Splinter,0.1127336601735574,73924,66.9
Vlaardingen,Piratenpartij - De Groenen,0.07602967779146894,73924,66.9
Vlaardingen,PartijvdSport,0.06554282568230081,73924,66.9
Vlaardingen,LEF - Voor de Nieuwe Generatie,0.04456912146396455,73924,66.9
Vlaardingen,Samen voor Nederland,0.04456912146396455,73924,66.9
Vlaardingen,Nederland met een PLAN,0.03670398238208845,73924,66.9
Vlaardingen,LP (Libertaire Partij),0.01835199119104422,73924,66.9
Vlieland,PvdA/GL,24.301964839710443,1194,83.5
Vlieland,VVD,16.75284384694933,1194,83.5
Vlieland,PVV,15.098241985522234,1194,83.5
Vlieland,NSC,12.616339193381592,1194,83.5
Vlieland,D66,8.273009307135471,1194,83.5
Vlieland,BBB,6.721820062047571,1194,83.5
Vlieland,SP,4.446742502585315,1194,83.5
Vlieland,CDA,2.378490175801448,1194,83.5
Vlieland,PvdD,2.0682523267838677,1194,83.5
Vlieland,FvD,1.7580144777662874,1194,83.5
Vlieland,Volt,1.6546018614270943,1194,83.5
Vlieland,ChristenUnie,1.2409513960703205,1194,83.5
Vlieland,50PLUS,0.7238883143743536,1194,83.5
Vlieland,JA21,0.7238883143743536,1194,83.5
Vlieland,BVNL,0.3102378490175801,1194,83.5
Vlieland,DENK,0.2068252326783868,1194,83.5
Vlieland,Piratenpartij - De Groenen,0.2068252326783868,1194,83.5
Vlieland,Splinter,0.2068252326783868,1194,83.5
Vlieland,SGP,0.2068252326783868,1194,83.5
Vlieland,LP (Libertaire Partij),0.1034126163391934,1194,83.5
Vlissingen,PVV,26.638512814143173,44358,73
Vlissingen,VVD,14.428849418291724,44358,73
Vlissingen,PvdA/GL,13.782966919223286,44358,73
Vlissingen,NSC,13.725003105204324,44358,73
Vlissingen,D66,5.02629072993003,44358,73
Vlissingen,SP,4.454933134600257,44358,73
Vlissingen,BBB,3.548213472446487,44358,73
Vlissingen,FvD,3.163168136463379,44358,73
Vlissingen,CDA,2.873349066368567,44358,73
Vlissingen,PvdD,2.194344387860721,44358,73
Vlissingen,ChristenUnie,2.1819235705709437,44358,73
Vlissingen,SGP,2.090837577112574,44358,73
Vlissingen,DENK,1.7678963275783548,44358,73
Vlissingen,Volt,0.9564029313128805,44358,73
Vlissingen,50PLUS,0.9067196621537698,44358,73
Vlissingen,BVNL,0.8860183000041403,44358,73
Vlissingen,JA21,0.7700906719662154,44358,73
Vlissingen,BIJ1,0.23599552850577568,44358,73
Vlissingen,Piratenpartij - De Groenen,0.10764708317807312,44358,73
Vlissingen,Splinter,0.08694572102844367,44358,73
Vlissingen,LP (Libertaire Partij),0.06624435887881422,44358,73
Vlissingen,LEF - Voor de Nieuwe Generatie,0.05796381401896245,44358,73
Vlissingen,Samen voor Nederland,0.04968326915911066,44358,73
Voerendaal,PVV,29.50819672131147,12466,85.8
Voerendaal,VVD,15.288403157255615,12466,85.8
Voerendaal,NSC,15.045537340619308,12466,85.8
Voerendaal,PvdA/GL,14.620522161505766,12466,85.8
Voerendaal,D66,5.0394656952034005,12466,85.8
Voerendaal,BBB,4.978749241044323,12466,85.8
Voerendaal,CDA,4.092289010321797,12466,85.8
Voerendaal,SP,3.6794171220400727,12466,85.8
Voerendaal,PvdD,2.2222222222222223,12466,85.8
Voerendaal,FvD,1.906496660595021,12466,85.8
Voerendaal,Volt,1.0564663023679417,12466,85.8
Voerendaal,JA21,0.5828779599271403,12466,85.8
Voerendaal,BVNL,0.42501517911353975,12466,85.8
Voerendaal,50PLUS,0.4128718882817244,12466,85.8
Voerendaal,ChristenUnie,0.35215543412264727,12466,85.8
Voerendaal,DENK,0.26715239829993925,12466,85.8
Voerendaal,Splinter,0.18214936247723132,12466,85.8
Voerendaal,BIJ1,0.1092896174863388,12466,85.8
Voerendaal,PartijvdSport,0.04857316332726169,12466,85.8
Voerendaal,Piratenpartij - De Groenen,0.04857316332726169,12466,85.8
Voerendaal,SGP,0.04857316332726169,12466,85.8
Voerendaal,Samen voor Nederland,0.03642987249544627,12466,85.8
Voerendaal,LP (Libertaire Partij),0.02428658166363084,12466,85.8
Voerendaal,LEF - Voor de Nieuwe Generatie,0.01214329083181542,12466,85.8
Voerendaal,Nederland met een PLAN,0.01214329083181542,12466,85.8
Voorschoten,VVD,22.21670288730208,25650,77.2
Voorschoten,PvdA/GL,19.006519714374416,25650,77.2
Voorschoten,PVV,18.242781744799753,25650,77.2
Voorschoten,NSC,11.182862465072958,25650,77.2
Voorschoten,D66,9.742316050915864,25650,77.2
Voorschoten,CDA,3.87457311393977,25650,77.2
Voorschoten,PvdD,2.4899099658491153,25650,77.2
Voorschoten,SP,2.4774914622787954,25650,77.2
Voorschoten,Volt,2.3967711890717167,25650,77.2
Voorschoten,BBB,2.2042843837317605,25650,77.2
Voorschoten,FvD,1.502638932008693,25650,77.2
Voorschoten,DENK,1.11766532132878,25650,77.2
Voorschoten,ChristenUnie,1.0928283141881403,25650,77.2
Voorschoten,JA21,0.720273207078547,25650,77.2
Voorschoten,BVNL,0.49674014281279105,25650,77.2
Voorschoten,50PLUS,0.3787643588947532,25650,77.2
Voorschoten,SGP,0.2856255821173549,25650,77.2
Voorschoten,BIJ1,0.2111145606954362,25650,77.2
Voorschoten,Splinter,0.09313877677739832,25650,77.2
Voorschoten,Piratenpartij - De Groenen,0.06830176963675877,25650,77.2
Voorschoten,Nederland met een PLAN,0.04967401428127911,25650,77.2
Voorschoten,PartijvdSport,0.04346476249611922,25650,77.2
Voorschoten,LEF - Voor de Nieuwe Generatie,0.03104625892579944,25650,77.2
Voorschoten,LP (Libertaire Partij),0.03104625892579944,25650,77.2
Voorschoten,Samen voor Nederland,0.02483700714063955,25650,77.2
Voorschoten,Politieke Partij voor Basisinkomen,0.01862775535547966,25650,77.2
Voorst,PVV,19.07999763495536,24790,91.4
Voorst,VVD,16.484361142316562,24790,91.4
Voorst,BBB,15.727546857446931,24790,91.4
Voorst,NSC,15.177673978596346,24790,91.4
Voorst,PvdA/GL,11.783834919884113,24790,91.4
Voorst,D66,5.279962159285756,24790,91.4
Voorst,CDA,4.4108082540057945,24790,91.4
Voorst,SP,2.140365399396914,24790,91.4
Voorst,FvD,1.8742978773724353,24790,91.4
Voorst,SGP,1.8388222077691716,24790,91.4
Voorst,PvdD,1.6023177437474132,24790,91.4
Voorst,ChristenUnie,1.2712114941169514,24790,91.4
Voorst,Volt,1.2416484361142317,24790,91.4
Voorst,JA21,0.5794359368533082,24790,91.4
Voorst,DENK,0.4848341512446047,24790,91.4
Voorst,BVNL,0.3429314728315497,24790,91.4
Voorst,50PLUS,0.3251936380299178,24790,91.4
Voorst,BIJ1,0.13007745521196715,24790,91.4
Voorst,Splinter,0.0591261160054396,24790,91.4
Voorst,Samen voor Nederland,0.04138828120380772,24790,91.4
Voorst,LP (Libertaire Partij),0.03547566960326376,24790,91.4
Voorst,LEF - Voor de Nieuwe Generatie,0.0295630580027198,24790,91.4
Voorst,Nederland met een PLAN,0.0295630580027198,24790,91.4
Voorst,Piratenpartij - De Groenen,0.0295630580027198,24790,91.4
Vught,VVD,23.467021853879928,31669,86.5
Vught,PVV,18.83478861427655,31669,86.5
Vught,PvdA/GL,16.762863203591337,31669,86.5
Vught,NSC,11.726111193330372,31669,86.5
Vught,D66,10.552020127275416,31669,86.5
Vught,SP,3.847861476986828,31669,86.5
Vught,CDA,3.5765379113018603,31669,86.5
Vught,BBB,2.9401608208771153,31669,86.5
Vught,Volt,2.2001874599181095,31669,86.5
Vught,PvdD,2.027527009027675,31669,86.5
Vught,FvD,1.4750135661782844,31669,86.5
Vught,JA21,0.5081150411918504,31669,86.5
Vught,ChristenUnie,0.47358295101376346,31669,86.5
Vught,50PLUS,0.4193182378767698,31669,86.5
Vught,BVNL,0.35518721326032265,31669,86.5
Vught,DENK,0.28612303290414876,31669,86.5
Vught,BIJ1,0.1381283607123477,31669,86.5
Vught,SGP,0.10359627053426078,31669,86.5
Vught,Splinter,0.05919786887672043,31669,86.5
Vught,Nederland met een PLAN,0.05426471313699373,31669,86.5
Vught,PartijvdSport,0.05426471313699373,31669,86.5
Vught,LEF - Voor de Nieuwe Generatie,0.03946524591781363,31669,86.5
Vught,Piratenpartij - De Groenen,0.03453209017808692,31669,86.5
Vught,Samen voor Nederland,0.03453209017808692,31669,86.5
Vught,LP (Libertaire Partij),0.0147994672191801,31669,86.5
Vught,Politieke Partij voor Basisinkomen,0.0147994672191801,31669,86.5
Waadhoeke,PVV,24.34494867639114,46149,90.8
Waadhoeke,NSC,17.628984332793085,46149,90.8
Waadhoeke,PvdA/GL,13.556861156131822,46149,90.8
Waadhoeke,VVD,11.21353322528363,46149,90.8
Waadhoeke,BBB,9.589411129119394,46149,90.8
Waadhoeke,CDA,6.4357104267963265,46149,90.8
Waadhoeke,D66,3.656807131280389,46149,90.8
Waadhoeke,SP,3.494732576985413,46149,90.8
Waadhoeke,FvD,2.3973527822798486,46149,90.8
Waadhoeke,ChristenUnie,2.063074014046461,46149,90.8
Waadhoeke,PvdD,1.6376283090221502,46149,90.8
Waadhoeke,BVNL,0.813749324689357,46149,90.8
Waadhoeke,Volt,0.685440302539168,46149,90.8
Waadhoeke,JA21,0.644921663965424,46149,90.8
Waadhoeke,SGP,0.5706374932468936,46149,90.8
Waadhoeke,50PLUS,0.5199891950297136,46149,90.8
Waadhoeke,DENK,0.21609940572663425,46149,90.8
Waadhoeke,Splinter,0.1350621285791464,46149,90.8
Waadhoeke,BIJ1,0.09454349000540248,46149,90.8
Waadhoeke,Piratenpartij - De Groenen,0.09454349000540248,46149,90.8
Waadhoeke,Samen voor Nederland,0.0675310642895732,46149,90.8
Waadhoeke,Nederland met een PLAN,0.04727174500270124,46149,90.8
Waadhoeke,LEF - Voor de Nieuwe Generatie,0.04051863857374392,46149,90.8
Waadhoeke,LP (Libertaire Partij),0.03714208535926526,46149,90.8
Waadhoeke,Politieke Partij voor Basisinkomen,0.01350621285791464,46149,90.8
Waalre,VVD,22.657580919931856,17544,81.7
Waalre,PVV,18.39863713798978,17544,81.7
Waalre,PvdA/GL,16.013628620102217,17544,81.7
Waalre,NSC,12.920290504796917,17544,81.7
Waalre,D66,10.6877073433157,17544,81.7
Waalre,CDA,3.8016677127230345,17544,81.7
Waalre,SP,3.460952210167668,17544,81.7
Waalre,Volt,2.806419797363938,17544,81.7
Waalre,BBB,2.259481753788218,17544,81.7
Waalre,PvdD,2.1429211871245406,17544,81.7
Waalre,FvD,1.5690845512418183,17544,81.7
Waalre,ChristenUnie,0.6186676230610598,17544,81.7
Waalre,JA21,0.6186676230610598,17544,81.7
Waalre,50PLUS,0.49314085896171433,17544,81.7
Waalre,BVNL,0.4572760692190442,17544,81.7
Waalre,DENK,0.20622254102035328,17544,81.7
Waalre,Splinter,0.19725634358468577,17544,81.7
Waalre,SGP,0.17035775127768313,17544,81.7
Waalre,Politieke Partij voor Basisinkomen,0.134492961535013,17544,81.7
Waalre,BIJ1,0.09862817179234289,17544,81.7
Waalre,Nederland met een PLAN,0.08966197435667533,17544,81.7
Waalre,Piratenpartij - De Groenen,0.06276338204967273,17544,81.7
Waalre,LEF - Voor de Nieuwe Generatie,0.04483098717833767,17544,81.7
Waalre,PartijvdSport,0.03586478974267013,17544,81.7
Waalre,LP (Libertaire Partij),0.0268985923070026,17544,81.7
Waalre,Samen voor Nederland,0.0268985923070026,17544,81.7
Waalwijk,PVV,32.006871888366874,48815,80.5
Waalwijk,VVD,17.656545824275998,48815,80.5
Waalwijk,NSC,13.228385106233784,48815,80.5
Waalwijk,PvdA/GL,9.192903723441551,48815,80.5
Waalwijk,D66,4.978613000490849,48815,80.5
Waalwijk,SP,3.751490077834654,48815,80.5
Waalwijk,CDA,3.618259589089124,48815,80.5
Waalwijk,BBB,3.544632213729752,48815,80.5
Waalwijk,DENK,2.1141574924619593,48815,80.5
Waalwijk,FvD,2.0510483135824975,48815,80.5
Waalwijk,SGP,1.8301661875043824,48815,80.5
Waalwijk,ChristenUnie,1.4725475071874343,48815,80.5
Waalwijk,PvdD,1.3638594768950285,48815,80.5
Waalwijk,Volt,0.8554799803660332,48815,80.5
Waalwijk,50PLUS,0.7257555571138069,48815,80.5
Waalwijk,JA21,0.6486221162611318,48815,80.5
Waalwijk,BVNL,0.43124605567632,48815,80.5
Waalwijk,BIJ1,0.11920622677231613,48815,80.5
Waalwijk,Splinter,0.11920622677231613,48815,80.5
Waalwijk,Piratenpartij - De Groenen,0.07713344085267514,48815,80.5
Waalwijk,LEF - Voor de Nieuwe Generatie,0.04908491690624781,48815,80.5
Waalwijk,PartijvdSport,0.03856672042633757,48815,80.5
Waalwijk,Samen voor Nederland,0.03856672042633757,48815,80.5
Waalwijk,Nederland met een PLAN,0.03506065493303415,48815,80.5
Waalwijk,LP (Libertaire Partij),0.02804852394642732,48815,80.5
Waalwijk,Politieke Partij voor Basisinkomen,0.0245424584531239,48815,80.5
Waddinxveen,PVV,24.53531598513011,30479,81.8
Waddinxveen,VVD,16.105696774841757,30479,81.8
Waddinxveen,NSC,12.152114940219027,30479,81.8
Waddinxveen,PvdA/GL,9.38912890585753,30479,81.8
Waddinxveen,SGP,8.324123379885462,30479,81.8
Waddinxveen,ChristenUnie,6.068522053652165,30479,81.8
Waddinxveen,D66,5.254697076258415,30479,81.8
Waddinxveen,CDA,3.933487390736462,30479,81.8
Waddinxveen,BBB,3.1246860243142773,30479,81.8
Waddinxveen,FvD,2.3811916005224556,30479,81.8
Waddinxveen,SP,2.2154124384607656,30479,81.8
Waddinxveen,DENK,2.109916608057872,30479,81.8
Waddinxveen,PvdD,1.260926353863157,30479,81.8
Waddinxveen,Volt,0.8540138651662815,30479,81.8
Waddinxveen,JA21,0.7887069225359188,30479,81.8
Waddinxveen,BVNL,0.4671958203556717,30479,81.8
Waddinxveen,50PLUS,0.43705415452627344,30479,81.8
Waddinxveen,BIJ1,0.1708027730332563,30479,81.8
Waddinxveen,Splinter,0.1456847181754245,30479,81.8
Waddinxveen,Samen voor Nederland,0.07033055360192907,30479,81.8
Waddinxveen,Piratenpartij - De Groenen,0.06028333165879634,30479,81.8
Waddinxveen,LEF - Voor de Nieuwe Generatie,0.05525972068722998,30479,81.8
Waddinxveen,LP (Libertaire Partij),0.03516527680096453,30479,81.8
Waddinxveen,PartijvdSport,0.03014166582939817,30479,81.8
Waddinxveen,Nederland met een PLAN,0.0251180548578318,30479,81.8
Waddinxveen,Politieke Partij voor Basisinkomen,0.00502361097156636,30479,81.8
Wageningen,PvdA/GL,36.76909428179693,39635,71.7
Wageningen,PVV,10.480683926123074,39635,71.7
Wageningen,D66,9.742721187192515,39635,71.7
Wageningen,VVD,9.730623437373982,39635,71.7
Wageningen,NSC,8.520848455520607,39635,71.7
Wageningen,Volt,4.7786111783208325,39635,71.7
Wageningen,PvdD,4.75038309541092,39635,71.7
Wageningen,SP,2.8187757077183644,39635,71.7
Wageningen,ChristenUnie,2.6816678764416486,39635,71.7
Wageningen,CDA,2.4881038793451085,39635,71.7
Wageningen,BBB,2.1614646342446973,39635,71.7
Wageningen,FvD,1.173481732397774,39635,71.7
Wageningen,SGP,0.951689652391322,39635,71.7
Wageningen,DENK,0.7782885716590048,39635,71.7
Wageningen,BIJ1,0.7016694894749577,39635,71.7
Wageningen,JA21,0.3830954109202355,39635,71.7
Wageningen,50PLUS,0.3064763287361884,39635,71.7
Wageningen,BVNL,0.25002016291636425,39635,71.7
Wageningen,Splinter,0.16130333091378338,39635,71.7
Wageningen,Piratenpartij - De Groenen,0.1572707476409388,39635,71.7
Wageningen,LEF - Voor de Nieuwe Generatie,0.08468424872973628,39635,71.7
Wageningen,LP (Libertaire Partij),0.0524235825469796,39635,71.7
Wageningen,Samen voor Nederland,0.04032583272844584,39635,71.7
Wageningen,Nederland met een PLAN,0.03629324945560126,39635,71.7
Wassenaar,VVD,32.763684913217624,26949,64.4
Wassenaar,PVV,21.081441922563418,26949,64.4
Wassenaar,PvdA/GL,9.919893190921227,26949,64.4
Wassenaar,NSC,9.826435246995995,26949,64.4
Wassenaar,D66,8.117489986648865,26949,64.4
Wassenaar,CDA,4.0720961281708945,26949,64.4
Wassenaar,BBB,2.5100133511348464,26949,64.4
Wassenaar,FvD,2.1628838451268355,26949,64.4
Wassenaar,PvdD,2.0427236315086783,26949,64.4
Wassenaar,Volt,1.9692923898531376,26949,64.4
Wassenaar,SP,1.7423230974632844,26949,64.4
Wassenaar,ChristenUnie,0.7476635514018692,26949,64.4
Wassenaar,DENK,0.7276368491321762,26949,64.4
Wassenaar,JA21,0.6875834445927904,26949,64.4
Wassenaar,BVNL,0.4806408544726302,26949,64.4
Wassenaar,50PLUS,0.3671562082777036,26949,64.4
Wassenaar,SGP,0.32042723631508674,26949,64.4
Wassenaar,BIJ1,0.13351134846461948,26949,64.4
Wassenaar,PartijvdSport,0.07343124165554073,26949,64.4
Wassenaar,Splinter,0.07343124165554073,26949,64.4
Wassenaar,Piratenpartij - De Groenen,0.06675567423230974,26949,64.4
Wassenaar,LP (Libertaire Partij),0.04005340453938584,26949,64.4
Wassenaar,Politieke Partij voor Basisinkomen,0.0267022696929239,26949,64.4
Wassenaar,LEF - Voor de Nieuwe Generatie,0.02002670226969292,26949,64.4
Wassenaar,Nederland met een PLAN,0.01335113484646195,26949,64.4
Wassenaar,Samen voor Nederland,0.01335113484646195,26949,64.4
Waterland,PVV,21.28796877651451,17312,86.2
Waterland,PvdA/GL,19.64194807398609,17312,86.2
Waterland,VVD,19.048023078228407,17312,86.2
Waterland,NSC,9.944001357542849,17312,86.2
Waterland,D66,6.736806380451384,17312,86.2
Waterland,BBB,6.371966740200237,17312,86.2
Waterland,CDA,3.3174953334464616,17312,86.2
Waterland,PvdD,2.9781096215849314,17312,86.2
Waterland,SP,2.511454267775327,17312,86.2
Waterland,FvD,2.2738842694722554,17312,86.2
Waterland,Volt,2.0957067707449517,17312,86.2
Waterland,ChristenUnie,0.8993721364330562,17312,86.2
Waterland,JA21,0.7127099949092143,17312,86.2
Waterland,BVNL,0.5515017817749873,17312,86.2
Waterland,50PLUS,0.34787035465806887,17312,86.2
Waterland,DENK,0.31393178347191586,17312,86.2
Waterland,BIJ1,0.22908535550653317,17312,86.2
Waterland,SGP,0.17817749872730357,17312,86.2
Waterland,Splinter,0.13575428474461226,17312,86.2
Waterland,Piratenpartij - De Groenen,0.1018157135584592,17312,86.2
Waterland,PartijvdSport,0.08484642796538266,17312,86.2
Waterland,LEF - Voor de Nieuwe Generatie,0.07636178516884438,17312,86.2
Waterland,LP (Libertaire Partij),0.07636178516884438,17312,86.2
Waterland,Samen voor Nederland,0.0509078567792296,17312,86.2
Waterland,Nederland met een PLAN,0.03393857118615306,17312,86.2
Weert,PVV,30.61640176305596,50011,77.9
Weert,VVD,17.169760918926137,50011,77.9
Weert,NSC,13.590223053292377,50011,77.9
Weert,PvdA/GL,13.49672766127955,50011,77.9
Weert,D66,4.935221049819687,50011,77.9
Weert,BBB,4.41765727260585,50011,77.9
Weert,CDA,3.1755042072926405,50011,77.9
Weert,SP,3.0586349672766127,50011,77.9
Weert,FvD,2.2839588620275144,50011,77.9
Weert,DENK,2.093628956858555,50011,77.9
Weert,PvdD,1.382396153332443,50011,77.9
Weert,Volt,0.9282756778415922,50011,77.9
Weert,JA21,0.83478028582877,50011,77.9
Weert,50PLUS,0.5609723520769333,50011,77.9
Weert,BVNL,0.5008681714972619,50011,77.9
Weert,ChristenUnie,0.28382529718178173,50011,77.9
Weert,BIJ1,0.12354748230265794,50011,77.9
Weert,Splinter,0.12354748230265794,50011,77.9
Weert,PartijvdSport,0.12020836115934286,50011,77.9
Weert,SGP,0.09683451315613732,50011,77.9
Weert,Nederland met een PLAN,0.07346066515293176,50011,77.9
Weert,Piratenpartij - De Groenen,0.06678242286630158,50011,77.9
Weert,LP (Libertaire Partij),0.03005209028983571,50011,77.9
Weert,Samen voor Nederland,0.03005209028983571,50011,77.9
Weert,LEF - Voor de Nieuwe Generatie,0.00667824228663015,50011,77.9
West Betuwe,PVV,28.375864674766028,51496,90
West Betuwe,VVD,16.511654943905132,51496,90
West Betuwe,NSC,11.172469918037551,51496,90
West Betuwe,PvdA/GL,9.55647270824856,51496,90
West Betuwe,SGP,9.312329244899145,51496,90
West Betuwe,BBB,6.39714003371505,51496,90
West Betuwe,D66,4.260884729407661,51496,90
West Betuwe,CDA,3.505202580945184,51496,90
West Betuwe,ChristenUnie,2.589664593384875,51496,90
West Betuwe,SP,1.8136371563099456,51496,90
West Betuwe,FvD,1.7380689414636985,51496,90
West Betuwe,PvdD,1.3602278672324597,51496,90
West Betuwe,Volt,0.9300703365692032,51496,90
West Betuwe,JA21,0.6743009940126723,51496,90
West Betuwe,BVNL,0.5609486717433005,51496,90
West Betuwe,DENK,0.4911933965006104,51496,90
West Betuwe,50PLUS,0.3894669534383538,51496,90
West Betuwe,BIJ1,0.09591350345869906,51496,90
West Betuwe,Splinter,0.07266174504446898,51496,90
West Betuwe,Piratenpartij - De Groenen,0.04069057722490263,51496,90
West Betuwe,Samen voor Nederland,0.03778410742312387,51496,90
West Betuwe,LEF - Voor de Nieuwe Generatie,0.03487763762134512,51496,90
West Betuwe,PartijvdSport,0.03197116781956635,51496,90
West Betuwe,Nederland met een PLAN,0.02615822821600883,51496,90
West Betuwe,LP (Libertaire Partij),0.02034528861245131,51496,90
West Maas en Waal,PVV,31.661837902087512,19581,91.3
West Maas en Waal,VVD,19.211054156451972,19581,91.3
West Maas en Waal,NSC,12.978233415050887,19581,91.3
West Maas en Waal,PvdA/GL,9.17465270039373,19581,91.3
West Maas en Waal,BBB,7.911745041230221,19581,91.3
West Maas en Waal,D66,4.732189287571503,19581,91.3
West Maas en Waal,CDA,3.69957655449075,19581,91.3
West Maas en Waal,SP,3.610430131490974,19581,91.3
West Maas en Waal,PvdD,1.5674912710794144,19581,91.3
West Maas en Waal,FvD,1.5377757967461556,19581,91.3
West Maas en Waal,Volt,1.0474704702473814,19581,91.3
West Maas en Waal,JA21,0.6537404353316989,19581,91.3
West Maas en Waal,50PLUS,0.5943094866651809,19581,91.3
West Maas en Waal,BVNL,0.5125919322487185,19581,91.3
West Maas en Waal,ChristenUnie,0.4085877720823119,19581,91.3
West Maas en Waal,SGP,0.2377237946660724,19581,91.3
West Maas en Waal,DENK,0.14114850308298046,19581,91.3
West Maas en Waal,Splinter,0.08171755441646236,19581,91.3
West Maas en Waal,BIJ1,0.05200208008320333,19581,91.3
West Maas en Waal,LP (Libertaire Partij),0.05200208008320333,19581,91.3
West Maas en Waal,PartijvdSport,0.05200208008320333,19581,91.3
West Maas en Waal,Piratenpartij - De Groenen,0.03714434291657381,19581,91.3
West Maas en Waal,LEF - Voor de Nieuwe Generatie,0.01485773716662952,19581,91.3
West Maas en Waal,Nederland met een PLAN,0.01485773716662952,19581,91.3
West Maas en Waal,Samen voor Nederland,0.01485773716662952,19581,91.3
Westerkwartier,PVV,21.987214525060004,63678,92.5
Westerkwartier,NSC,16.25513914304047,63678,92.5
Westerkwartier,PvdA/GL,14.20423489151358,63678,92.5
Westerkwartier,BBB,10.499298937712398,63678,92.5
Westerkwartier,VVD,9.743577556500869,63678,92.5
Westerkwartier,ChristenUnie,6.119442001948715,63678,92.5
Westerkwartier,CDA,5.216378716224245,63678,92.5
Westerkwartier,D66,4.303809501176358,63678,92.5
Westerkwartier,SP,2.96584994890563,63678,92.5
Westerkwartier,FvD,1.9653508876161505,63678,92.5
Westerkwartier,SGP,1.8465267710734572,63678,92.5
Westerkwartier,PvdD,1.6611611492668554,63678,92.5
Westerkwartier,Volt,0.9624753439958174,63678,92.5
